stop_id,ZDEr_ID_REF_A
StopPoint:24:15161,41617
StopPoint:24:15162,36193
StopPoint:24:15163,36194
StopPoint:24:15164,36195
StopPoint:24:15165,36196
StopPoint:24:15166,36662
StopPoint:24:15167,31297
StopPoint:24:15168,38965
StopPoint:24:15169,38966
StopPoint:24:15170,38967
StopPoint:24:15171,38968
StopPoint:24:15172,38969
StopPoint:24:15174,38970
StopPoint:24:15175,38971
StopPoint:24:15176,38972
StopPoint:24:15177,38973
StopPoint:24:15178,38974
StopPoint:24:15179,38975
StopPoint:24:15180,38976
StopPoint:24:15181,38977
StopPoint:24:15182,4261
StopPoint:24:15183,20297
StopPoint:24:15184,20263
StopPoint:24:15185,413464
StopPoint:24:15186,2298
StopPoint:24:15187,2298
StopPoint:24:15188,20982
StopPoint:24:15189,20978
StopPoint:24:15190,42085
StopPoint:24:15191,42086
StopPoint:24:15192,42087
StopPoint:24:15193,42088
StopPoint:24:15194,42089
StopPoint:24:15195,2726
StopPoint:24:15196,42090
StopPoint:24:15197,416760
StopPoint:24:15198,20956
StopPoint:24:15199,2855
StopPoint:24:15200,2856
StopPoint:24:15201,2716
StopPoint:24:15202,20652
StopPoint:24:15203,12829
StopPoint:24:15204,12810
StopPoint:24:15205,42096
StopPoint:24:15206,12828
StopPoint:24:15207,5034
StopPoint:24:15208,5035
StopPoint:24:15209,415280
StopPoint:24:15210,415267
StopPoint:24:15211,415270
StopPoint:24:15212,415272
StopPoint:24:15213,415279
StopPoint:24:15215,415278
StopPoint:24:15216,415273
StopPoint:24:15218,415645
StopPoint:24:15219,40368
StopPoint:24:15220,416756
StopPoint:24:15221,415747
StopPoint:24:15232,418838
StopPoint:24:15234,419071
StopPoint:24:15235,425899
StopPoint:24:15236,420098
StopPoint:24:15237,420101
StopPoint:24:15238,420100
StopPoint:24:15239,4409
StopPoint:24:15240,420106
StopPoint:24:15241,420103
StopPoint:24:15242,420117
StopPoint:24:15243,420116
StopPoint:24:15244,420111
StopPoint:24:15245,420108
StopPoint:24:15246,420112
StopPoint:24:15247,420115
StopPoint:24:15248,420399
StopPoint:24:15251,420396
StopPoint:24:15252,420395
StopPoint:24:15253,420394
StopPoint:24:15254,420389
StopPoint:24:15255,2724
StopPoint:24:15256,420387
StopPoint:24:15257,420397
StopPoint:24:15258,424191
StopPoint:24:15259,420390
StopPoint:24:15260,420371
StopPoint:24:15261,420392
StopPoint:24:15262,420393
StopPoint:24:15263,425699
StopPoint:24:15264,420384
StopPoint:24:15265,420381
StopPoint:24:15266,420372
StopPoint:24:15267,420391
StopPoint:24:15268,420379
StopPoint:24:15269,11516
StopPoint:24:15270,420467
StopPoint:24:15271,420469
StopPoint:24:15272,420471
StopPoint:24:15273,420468
StopPoint:24:15274,28169
StopPoint:24:15275,12294
StopPoint:24:15276,420451
StopPoint:24:15277,12968
StopPoint:24:15278,420455
StopPoint:24:15279,12166
StopPoint:24:15280,420456
StopPoint:24:15281,420459
StopPoint:24:15282,420458
StopPoint:24:15283,420461
StopPoint:24:15284,420460
StopPoint:24:15285,420465
StopPoint:24:15286,420464
StopPoint:24:15287,420466
StopPoint:24:15288,420647
StopPoint:24:15289,420649
StopPoint:24:15290,421451
StopPoint:24:15291,421431
StopPoint:24:15292,421437
StopPoint:24:15293,421435
StopPoint:24:15294,421444
StopPoint:24:15295,421445
StopPoint:24:15296,421438
StopPoint:24:15297,421441
StopPoint:24:15298,421440
StopPoint:24:15299,421414
StopPoint:24:15300,421413
StopPoint:24:15301,37215
StopPoint:24:15302,421448
StopPoint:24:15303,421421
StopPoint:24:15304,421418
StopPoint:24:15305,421417
StopPoint:24:15306,421415
StopPoint:24:15308,421425
StopPoint:24:15309,421962
StopPoint:24:15310,19706
StopPoint:24:15311,421428
StopPoint:24:15312,19707
StopPoint:24:15313,421432
StopPoint:24:15314,421452
StopPoint:24:15315,425027
StopPoint:24:15317,421888
StopPoint:24:15318,421891
StopPoint:24:15319,421893
StopPoint:24:15320,4483
StopPoint:24:15321,422042
StopPoint:24:15322,422044
StopPoint:24:15323,422043
StopPoint:24:15324,422045
StopPoint:24:15325,422049
StopPoint:24:15326,422046
StopPoint:24:15327,425885
StopPoint:24:15328,4564
StopPoint:24:15329,422071
StopPoint:24:15330,422072
StopPoint:24:15331,31380
StopPoint:24:15332,420116
StopPoint:24:15333,422303
StopPoint:24:15334,422963
StopPoint:24:15335,422964
StopPoint:24:15336,422965
StopPoint:24:15337,25916
StopPoint:24:15338,4619
StopPoint:24:15339,425724
StopPoint:24:15340,424403
StopPoint:24:15341,420371
StopPoint:24:15342,4763
StopPoint:24:15343,4764
StopPoint:24:15344,4730
StopPoint:24:15345,4787
StopPoint:24:15346,415270
StopPoint:24:15347,4612
StopPoint:24:15349,38977
StopPoint:24:15350,4483
StopPoint:24:15356,2298
StopPoint:24:15357,424856
StopPoint:24:15358,424859
StopPoint:24:15359,4279
StopPoint:24:15360,4280
StopPoint:24:15361,4317
StopPoint:24:15362,4318
StopPoint:24:15363,424981
StopPoint:24:15364,424982
StopPoint:24:15365,424983
StopPoint:24:15366,4354
StopPoint:24:15367,4355
StopPoint:24:15368,425717
StopPoint:24:15369,17563
StopPoint:24:15370,424987
StopPoint:24:15371,425696
StopPoint:24:15372,425697
StopPoint:24:15373,4865
StopPoint:24:15374,427549
StopPoint:24:15375,9382
StopPoint:24:15376,427547
StopPoint:24:15377,427547
StopPoint:24:15378,420480
StopPoint:24:15379,427548
StopPoint:24:15381,427572
StopPoint:24:15382,427571
StopPoint:24:5478,4449
StopPoint:24:5479,4450
StopPoint:24:5482,4451
StopPoint:24:5483,4452
StopPoint:24:5489,4453
StopPoint:24:5490,4454
StopPoint:24:5631,4455
StopPoint:24:5632,31911
StopPoint:24:5633,4457
StopPoint:24:5634,4458
StopPoint:24:5635,4459
StopPoint:24:5636,4460
StopPoint:24:5637,4461
StopPoint:24:5638,8593
StopPoint:24:5699,4463
StopPoint:24:5700,4464
StopPoint:24:5703,20264
StopPoint:24:5705,25045
StopPoint:24:5707,4466
StopPoint:24:5708,4467
StopPoint:24:5709,4468
StopPoint:24:5710,20289
StopPoint:24:5713,25047
StopPoint:24:5715,4469
StopPoint:24:5716,4470
StopPoint:24:5717,4471
StopPoint:24:5718,20293
StopPoint:24:5719,25049
StopPoint:24:5725,25050
StopPoint:24:5727,4475
StopPoint:24:5728,4476
StopPoint:24:5734,4477
StopPoint:24:5735,25051
StopPoint:24:5736,4478
StopPoint:24:5737,4479
StopPoint:24:5738,20296
StopPoint:24:5739,20295
StopPoint:24:5740,4481
StopPoint:24:5741,4482
StopPoint:24:5772,31301
StopPoint:24:5773,31916
StopPoint:24:5775,4486
StopPoint:24:5776,31949
StopPoint:24:5777,31302
StopPoint:24:5778,4489
StopPoint:24:5779,4490
StopPoint:24:5780,4491
StopPoint:24:5781,4492
StopPoint:24:5782,4493
StopPoint:24:5783,31935
StopPoint:24:5784,31924
StopPoint:24:5785,4496
StopPoint:24:5786,4497
StopPoint:24:5803,4498
StopPoint:24:5804,4499
StopPoint:24:5805,4500
StopPoint:24:5806,425703
StopPoint:24:5807,4501
StopPoint:24:5808,4502
StopPoint:24:5833,29101
StopPoint:24:5834,9382
StopPoint:24:5835,25053
StopPoint:24:5836,25054
StopPoint:24:5839,25055
StopPoint:24:5840,25056
StopPoint:24:5841,25057
StopPoint:24:5842,25058
StopPoint:24:5867,4503
StopPoint:24:5868,4504
StopPoint:24:5869,4505
StopPoint:24:5870,4506
StopPoint:24:5871,4507
StopPoint:24:5872,4508
StopPoint:24:5873,4509
StopPoint:24:5874,416759
StopPoint:24:5875,4510
StopPoint:24:5876,4511
StopPoint:24:5877,4512
StopPoint:24:5878,4513
StopPoint:24:5879,4514
StopPoint:24:5880,4515
StopPoint:24:5881,4516
StopPoint:24:5882,413470
StopPoint:24:5883,4517
StopPoint:24:5884,4518
StopPoint:24:5885,4519
StopPoint:24:5886,4520
StopPoint:24:5887,4521
StopPoint:24:5888,4522
StopPoint:24:5889,4523
StopPoint:24:5890,4524
StopPoint:24:5891,4525
StopPoint:24:5893,4527
StopPoint:24:5894,4528
StopPoint:24:5895,4529
StopPoint:24:5896,4530
StopPoint:24:5897,4531
StopPoint:24:5898,4532
StopPoint:24:5899,4533
StopPoint:24:5900,4534
StopPoint:24:5901,4535
StopPoint:24:5902,4536
StopPoint:24:5904,4537
StopPoint:24:5910,4538
StopPoint:24:5911,4539
StopPoint:24:5912,4540
StopPoint:24:5913,4541
StopPoint:24:6004,4542
StopPoint:24:6005,4543
StopPoint:24:6006,4544
StopPoint:24:6007,4545
StopPoint:24:6008,4546
StopPoint:24:6009,4547
StopPoint:24:6010,4548
StopPoint:24:6011,4549
StopPoint:24:6012,4550
StopPoint:24:6013,4551
StopPoint:24:6099,4552
StopPoint:24:6100,4553
StopPoint:24:6103,4554
StopPoint:24:6104,4554
StopPoint:24:6107,4556
StopPoint:24:6108,4557
StopPoint:24:6109,4558
StopPoint:24:6110,4559
StopPoint:24:6332,42066
StopPoint:24:6336,4560
StopPoint:24:6337,4561
StopPoint:24:6342,2721
StopPoint:24:6343,4365
StopPoint:24:6359,2857
StopPoint:24:6361,20660
StopPoint:24:6365,12814
StopPoint:24:6371,20651
StopPoint:24:6402,4564
StopPoint:24:6408,4566
StopPoint:24:6409,4567
StopPoint:24:6410,4568
StopPoint:24:6413,20679
StopPoint:24:6414,4366
StopPoint:24:6560,4569
StopPoint:24:6561,4570
StopPoint:24:6562,4571
StopPoint:24:6563,4572
StopPoint:24:6564,4573
StopPoint:24:6565,4574
StopPoint:24:6566,4575
StopPoint:24:6567,4576
StopPoint:24:6568,4577
StopPoint:24:6569,4578
StopPoint:24:6570,4579
StopPoint:24:6571,4580
StopPoint:24:6572,4581
StopPoint:24:6573,4582
StopPoint:24:6574,4583
StopPoint:24:6575,4584
StopPoint:24:6760,25059
StopPoint:24:6761,25060
StopPoint:24:6778,29061
StopPoint:24:6779,29062
StopPoint:24:6782,25061
StopPoint:24:6783,25062
StopPoint:24:6784,20939
StopPoint:24:6785,4420
StopPoint:24:6791,2725
StopPoint:24:6806,25065
StopPoint:24:6807,25066
StopPoint:24:7166,4585
StopPoint:24:7167,4586
StopPoint:24:7172,4587
StopPoint:24:7173,4588
StopPoint:24:7215,4589
StopPoint:24:7271,9141
StopPoint:24:7323,20737
StopPoint:24:7562,4590
StopPoint:24:7564,17580
StopPoint:24:7568,4591
StopPoint:24:7569,4591
StopPoint:24:7570,4593
StopPoint:24:7571,4594
StopPoint:24:7572,4595
StopPoint:24:7573,4596
StopPoint:24:7574,4597
StopPoint:24:7575,4598
StopPoint:24:7579,31972
StopPoint:24:7580,418994
StopPoint:24:7641,4601
StopPoint:24:7643,31767
StopPoint:24:7644,31756
StopPoint:24:7646,425701
StopPoint:24:7647,31759
StopPoint:24:7680,4606
StopPoint:24:7681,4607
StopPoint:24:7682,4608
StopPoint:24:7683,4609
StopPoint:24:7684,4610
StopPoint:24:7685,4611
StopPoint:24:7705,4612
StopPoint:24:7707,4613
StopPoint:24:7709,4614
StopPoint:24:7717,20899
StopPoint:24:7718,20906
StopPoint:24:7719,25069
StopPoint:24:7720,25070
StopPoint:24:7727,4615
StopPoint:24:7728,4616
StopPoint:24:7729,4617
StopPoint:24:7730,4618
StopPoint:24:7731,4619
StopPoint:24:7732,4619
StopPoint:24:7735,4620
StopPoint:24:7736,4621
StopPoint:24:7737,4622
StopPoint:24:7738,4623
StopPoint:24:7741,20900
StopPoint:24:7742,20905
StopPoint:24:7743,4624
StopPoint:24:7747,4626
StopPoint:24:7748,20901
StopPoint:24:7749,4628
StopPoint:24:7750,4629
StopPoint:24:7751,4630
StopPoint:24:7752,4631
StopPoint:24:7763,4632
StopPoint:24:7764,4633
StopPoint:24:7765,4634
StopPoint:24:7796,4635
StopPoint:24:7797,4636
StopPoint:24:7798,4637
StopPoint:24:7799,4638
StopPoint:24:8128,4641
StopPoint:24:8129,413466
StopPoint:24:8146,20971
StopPoint:24:8152,4643
StopPoint:24:8153,4644
StopPoint:24:8156,4645
StopPoint:24:8157,28670
StopPoint:24:8162,4262
StopPoint:24:8185,20266
StopPoint:24:8186,418853
StopPoint:24:8203,4648
StopPoint:24:8204,4649
StopPoint:24:8205,4650
StopPoint:24:8206,4651
StopPoint:24:8207,4652
StopPoint:24:8208,4653
StopPoint:24:8419,4654
StopPoint:24:8420,4655
StopPoint:24:8425,4656
StopPoint:24:8426,2878
StopPoint:24:8427,4658
StopPoint:24:8428,4659
StopPoint:24:8431,2735
StopPoint:24:8432,2736
StopPoint:24:8558,4660
StopPoint:24:8559,4661
StopPoint:24:8560,4662
StopPoint:24:8561,4663
StopPoint:24:8562,4664
StopPoint:24:8563,4665
StopPoint:24:8683,4666
StopPoint:24:8684,4667
StopPoint:24:8685,4668
StopPoint:24:8686,4669
StopPoint:24:8687,4670
StopPoint:24:8688,4671
StopPoint:24:8689,4672
StopPoint:24:8690,4673
StopPoint:24:8760,4674
StopPoint:24:8761,4675
StopPoint:24:8784,5032
StopPoint:24:8785,11265
StopPoint:24:8797,4678
StopPoint:24:8798,4679
StopPoint:24:8799,11266
StopPoint:24:8800,5033
StopPoint:24:8963,31956
StopPoint:24:8964,4683
StopPoint:24:9532,4684
StopPoint:24:9533,4685
StopPoint:24:9534,4687
StopPoint:24:9535,4687
StopPoint:24:9538,4688
StopPoint:24:9539,4689
StopPoint:24:9540,4690
StopPoint:24:9541,4691
StopPoint:24:9544,4692
StopPoint:24:9545,4693
StopPoint:24:9546,4694
StopPoint:24:9547,4695
StopPoint:24:9549,4696
StopPoint:24:9550,4697
StopPoint:24:9551,4698
StopPoint:24:9561,4699
StopPoint:24:9562,4700
StopPoint:24:9563,4701
StopPoint:24:9564,4702
StopPoint:24:9565,4703
StopPoint:24:9566,4704
StopPoint:24:9567,9143
StopPoint:24:9568,9144
StopPoint:24:9569,4705
StopPoint:24:9570,4706
StopPoint:24:9571,4707
StopPoint:24:9572,4708
StopPoint:24:9573,9145
StopPoint:24:9574,9146
StopPoint:24:9575,4709
StopPoint:24:9576,4710
StopPoint:24:9577,4711
StopPoint:24:9578,4712
StopPoint:24:9583,4713
StopPoint:24:9584,4714
StopPoint:24:9585,4715
StopPoint:24:9586,4716
StopPoint:24:9587,4717
StopPoint:24:9590,4720
StopPoint:24:9591,4721
StopPoint:24:9592,4722
StopPoint:24:9593,4723
StopPoint:24:9594,4724
StopPoint:24:9595,4725
StopPoint:24:9596,4726
StopPoint:24:9597,4727
StopPoint:24:9598,4728
StopPoint:24:9599,4729
StopPoint:24:9600,4730
StopPoint:24:9601,4731
StopPoint:24:9604,4732
StopPoint:24:9605,4733
StopPoint:24:9609,4734
StopPoint:24:9610,4735
StopPoint:24:9611,4736
StopPoint:24:9612,4737
StopPoint:24:9613,4738
StopPoint:24:9614,4739
StopPoint:24:9617,4740
StopPoint:24:9618,4741
StopPoint:24:9619,4742
StopPoint:24:9620,4743
StopPoint:24:9621,4744
StopPoint:24:9622,4745
StopPoint:24:9623,4746
StopPoint:24:9624,4747
StopPoint:24:9629,4748
StopPoint:24:9630,4749
StopPoint:24:9631,4750
StopPoint:24:9632,4751
StopPoint:24:9633,4752
StopPoint:24:9634,4753
StopPoint:24:9637,5036
StopPoint:24:9638,5037
StopPoint:24:9641,27201
StopPoint:24:9643,4756
StopPoint:24:9644,4757
StopPoint:24:9783,4758
StopPoint:24:9784,4759
StopPoint:24:9785,4760
StopPoint:24:9868,4761
StopPoint:24:9869,4762
StopPoint:24:9870,4763
StopPoint:24:9871,4764
StopPoint:24:9872,4765
StopPoint:24:9873,4766
StopPoint:24:9876,4767
StopPoint:24:9877,4768
StopPoint:24:9878,4769
StopPoint:24:9879,4770
StopPoint:24:9882,4772
StopPoint:24:9883,4773
StopPoint:24:9884,4774
StopPoint:24:9885,4775
StopPoint:24:9886,4776
StopPoint:24:9887,4777
StopPoint:24:9888,4778
StopPoint:24:9889,4779
StopPoint:24:9892,4781
StopPoint:24:9893,4782
StopPoint:25:1,31196
StopPoint:25:10,31203
StopPoint:25:100,31286
StopPoint:25:1000,31818
StopPoint:25:1001,31819
StopPoint:25:1002,8600
StopPoint:25:1004,31821
StopPoint:25:1005,31822
StopPoint:25:1006,31823
StopPoint:25:1007,31824
StopPoint:25:101,31287
StopPoint:25:1010,41909
StopPoint:25:1011,41910
StopPoint:25:1012,41911
StopPoint:25:10120,31858
StopPoint:25:10122,31860
StopPoint:25:10123,424213
StopPoint:25:10124,424214
StopPoint:25:10125,31862
StopPoint:25:10126,31863
StopPoint:25:10128,424217
StopPoint:25:1014,31827
StopPoint:25:1015,31828
StopPoint:25:1016,31829
StopPoint:25:1017,31348
StopPoint:25:1018,20769
StopPoint:25:1019,20777
StopPoint:25:102,31288
StopPoint:25:10200,9212
StopPoint:25:10201,31866
StopPoint:25:10202,31867
StopPoint:25:10203,41912
StopPoint:25:10204,31868
StopPoint:25:10206,31870
StopPoint:25:10207,31871
StopPoint:25:10209,31872
StopPoint:25:10211,4874
StopPoint:25:10212,31874
StopPoint:25:10213,31875
StopPoint:25:10215,31876
StopPoint:25:10216,31877
StopPoint:25:10217,41914
StopPoint:25:10219,31879
StopPoint:25:1022,31833
StopPoint:25:10220,31880
StopPoint:25:10221,9213
StopPoint:25:10224,31884
StopPoint:25:10225,41915
StopPoint:25:10226,41916
StopPoint:25:10227,31885
StopPoint:25:10229,31887
StopPoint:25:1023,31834
StopPoint:25:10230,31888
StopPoint:25:10231,31889
StopPoint:25:10232,31890
StopPoint:25:10233,31891
StopPoint:25:10236,31894
StopPoint:25:10237,31895
StopPoint:25:10239,31896
StopPoint:25:1024,31835
StopPoint:25:10240,424142
StopPoint:25:10241,424190
StopPoint:25:10242,31897
StopPoint:25:10244,31898
StopPoint:25:10245,41919
StopPoint:25:10246,31899
StopPoint:25:10247,31900
StopPoint:25:10248,31901
StopPoint:25:10249,31902
StopPoint:25:1025,31836
StopPoint:25:10250,31903
StopPoint:25:10251,424189
StopPoint:25:10252,31904
StopPoint:25:10253,31904
StopPoint:25:10254,31905
StopPoint:25:10255,4683
StopPoint:25:10256,21714
StopPoint:25:10257,31908
StopPoint:25:10258,31909
StopPoint:25:10259,31910
StopPoint:25:1026,424136
StopPoint:25:10260,31911
StopPoint:25:10261,31912
StopPoint:25:10263,35415
StopPoint:25:10264,31915
StopPoint:25:10265,31916
StopPoint:25:10266,31917
StopPoint:25:10267,9148
StopPoint:25:10268,31919
StopPoint:25:10269,31920
StopPoint:25:1027,31837
StopPoint:25:10270,31921
StopPoint:25:10271,41920
StopPoint:25:10272,31922
StopPoint:25:10274,31923
StopPoint:25:10275,31924
StopPoint:25:10276,31925
StopPoint:25:10277,31926
StopPoint:25:10279,31927
StopPoint:25:10280,31928
StopPoint:25:10281,4489
StopPoint:25:10282,31930
StopPoint:25:10283,31931
StopPoint:25:10284,31932
StopPoint:25:10285,31933
StopPoint:25:10286,31934
StopPoint:25:10288,31935
StopPoint:25:10289,31936
StopPoint:25:10290,31937
StopPoint:25:10295,31941
StopPoint:25:10296,31942
StopPoint:25:10297,4490
StopPoint:25:10298,31944
StopPoint:25:10299,31945
StopPoint:25:103,31289
StopPoint:25:10300,31946
StopPoint:25:10301,31947
StopPoint:25:10303,424191
StopPoint:25:10304,31948
StopPoint:25:10305,31949
StopPoint:25:10306,4455
StopPoint:25:10308,41921
StopPoint:25:10309,31874
StopPoint:25:10310,31952
StopPoint:25:10312,31954
StopPoint:25:10313,31955
StopPoint:25:10314,31956
StopPoint:25:10317,31958
StopPoint:25:10318,31959
StopPoint:25:10319,31960
StopPoint:25:1032,31256
StopPoint:25:10320,31961
StopPoint:25:10321,31962
StopPoint:25:10322,424192
StopPoint:25:10323,31963
StopPoint:25:10324,31964
StopPoint:25:10326,424133
StopPoint:25:10332,31966
StopPoint:25:10333,31967
StopPoint:25:10334,4865
StopPoint:25:10335,4864
StopPoint:25:10336,31970
StopPoint:25:10337,31971
StopPoint:25:1034,426585
StopPoint:25:10342,31973
StopPoint:25:10350,31974
StopPoint:25:10351,31975
StopPoint:25:10352,31972
StopPoint:25:10354,31977
StopPoint:25:1038,31838
StopPoint:25:1039,424195
StopPoint:25:1040,31840
StopPoint:25:1042,31842
StopPoint:25:1043,31844
StopPoint:25:10436,31978
StopPoint:25:1044,424194
StopPoint:25:10441,420024
StopPoint:25:10442,
StopPoint:25:10445,31980
StopPoint:25:10446,31981
StopPoint:25:10447,31982
StopPoint:25:10448,31983
StopPoint:25:10449,31984
StopPoint:25:1045,31845
StopPoint:25:10450,31985
StopPoint:25:10451,31986
StopPoint:25:10452,31987
StopPoint:25:10453,31988
StopPoint:25:10454,31989
StopPoint:25:10455,418984
StopPoint:25:10456,418983
StopPoint:25:10457,31991
StopPoint:25:10458,31992
StopPoint:25:10459,31993
StopPoint:25:10460,31994
StopPoint:25:10461,31995
StopPoint:25:10464,418988
StopPoint:25:10465,418985
StopPoint:25:10466,418994
StopPoint:25:10467,418992
StopPoint:25:10468,418991
StopPoint:25:10495,39969
StopPoint:25:10496,41913
StopPoint:25:10497,41904
StopPoint:25:105,31291
StopPoint:25:10506,420097
StopPoint:25:10507,420094
StopPoint:25:10508,424163
StopPoint:25:10509,424162
StopPoint:25:10510,424159
StopPoint:25:10511,424158
StopPoint:25:10512,424155
StopPoint:25:10513,424154
StopPoint:25:10514,424151
StopPoint:25:10515,424150
StopPoint:25:10516,424147
StopPoint:25:10517,424146
StopPoint:25:10519,424144
