stop_area_id,lat,lon,name,osm:STIF:zone,osm:addr:city,osm:addr:postcode,osm:addr:street,osm:alt_name,osm:alt_ref:FR:uic8,osm:alt_uic_ref,osm:amenity,osm:bus,osm:description,osm:line:SNCF,osm:metro,osm:name,osm:name:CIF,osm:name:RATP,osm:name:RER,osm:name:TZen1,osm:name:Tice,osm:name:de,osm:name:es,osm:name:fr,osm:name:it,osm:name:pt,osm:name:ru,osm:network,osm:official_name,osm:old_name,osm:old_name:1889-~1900,osm:old_name:2006-12-15-~2010,osm:old_name:~1900-2006-12-15,osm:old_name:~2010-2012,osm:opening_hours,osm:operator,osm:platforms,osm:public_transport,osm:public_transport:version,osm:rail,osm:railway,osm:ref,osm:ref:FR:RATP,osm:ref:FR:STIF,osm:ref:FR:uic8,osm:ref:structurae,osm:short_name,osm:site,osm:source,osm:source:name,osm:station,osm:subway,osm:train,osm:tram,osm:tramway,osm:type,osm:type:RATP,osm:uic_name,osm:uic_ref,osm:wheelchair,osm:wikidata,osm:wikipedia
StopArea:Relation:7200761,48.6491293,2.5647514,Ormeau Malraux,,,,,,,,,,,,,Ormeau Malraux,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7200849,48.6486616,2.5542149,Parisud M. Faure,,,,,,,,,,,,,Parisud M. Faure,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7200850,48.648689,2.5486302,Parisud Distripôle,,,,,,,,,,,,,Parisud Distripôle,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7200851,48.653107299999995,2.5518763,Parisud Borne Blanche,,,,,,,,,,,,,Parisud Borne Blanche,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202792,48.625197199999995,2.6004483,Saint-Michel,,,,,,,,,,,,,Saint-Michel,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202793,48.624600199999996,2.6025942,Maulois,,,,,,,,,,,,,Maulois,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202794,48.6234301,2.6027454999999997,Changis,,,,,,,,,,,,,Changis,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202795,48.62381,2.5986167,Noyer Perrot,,,,,,,,,,,,,Noyer Perrot,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202796,48.6246006,2.5961317999999998,Gymnase,,,,,,,,,,,,,Gymnase,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202797,48.622167399999995,2.5931821,Place de la Fontaine,,,,,,,,,,,,,Place de la Fontaine,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202798,48.623345799999996,2.5896231999999997,Collège des Maillettes,,,,,,,,,,,,,Collège des Maillettes,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202799,48.6217781,2.5893413,Le Lac,,,,,,,,,,,,,Le Lac,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202800,48.621645199999996,2.5854665999999997,La Ferme,,,,,,,,,,,,,La Ferme,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202801,48.622129099999995,2.5826648999999997,Les Marronniers,,,,,,,,,,,,,Les Marronniers,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202802,48.624144,2.5816553,Lugny,,,,,,,,,,,,,Lugny,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202803,48.6263047,2.5803748,Tilleuls,,,,,,,,,,,,,Tilleuls,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202804,48.627384199999995,2.5790528,Lycée Mare Carrée,,,,,,,,,,,,,Lycée Mare Carrée,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202805,48.6273832,2.5760407,Centre de Secours,,,,,,,,,,,,,Centre de Secours,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202806,48.6304959,2.5895878999999997,Rouget de Lisle,,,,,,,,,,,,,Rouget de Lisle,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202807,48.6300445,2.5924590999999997,Collège La Boëtie,,,,,,,,,,,,,Collège La Boëtie,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202808,48.6317714,2.5942065999999997,Parc Omnisports,,,,,,,,,,,,,Parc Omnisports,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202809,48.633885899999996,2.5928608,La Constitution,,,,,,,,,,,,,La Constitution,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202810,48.633196,2.5892074,Jeu de Paume,,,,,,,,,,,,,Jeu de Paume,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202811,48.6324195,2.5864108,Condorcet,,,,,,,,,,,,,Condorcet,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202812,48.6314588,2.5839969,Naples,,,,,,,,,,,,,Naples,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202813,48.6320263,2.5797569,Busteni,,,,,,,,,,,,,Busteni,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202814,48.6325347,2.5761792999999997,Athènes,,,,,,,,,,,,,Athènes,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202815,48.629759799999995,2.575698,Rosso,,,,,,,,,,,,,Rosso,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202873,48.610448,2.6228674,Réau Eglise,,,,,,,,,,,,,Réau Eglise,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7202882,48.5840141,2.6298046999999998,Pouilly-le-Fort Place,,,,,,,,,,,,,Pouilly-le-Fort Place,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7203061,48.551133,2.6506998,Saint-Exupéry,,,,,,,,,,,,,Saint-Exupéry,,,,,,,,,,,,MELIBUS,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7203992,48.5505706,2.6572744999999998,Trois Horloges,,,,,,,,,,,,,Trois Horloges,,,,,,,,,,,,MELIBUS,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7204001,48.5318032,2.6724555,14 Juillet,,,,,,,,,,,,,14 Juillet,,,,,,,,,,,,MELIBUS,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7204002,48.5425997,2.6605703,Centre Culturel,,,,,,,,,,,,,Centre Culturel,,,,,,,,,,,,MELIBUS,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7204003,48.545928499999995,2.6625433999999997,Avenue de Meaux,,,,,,,,,,,,,Avenue de Meaux,,,,,,,,,,,,MELIBUS,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7222949,48.8825082,2.3861016,Manin,,,,,,,,,,,,,Manin,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,survey,,,,,,public_transport,,,,,,
StopArea:Relation:7236255,48.8466349,2.3266773,Rennes - Saint-Placide,,,,,,,,,,,,,Rennes - Saint-Placide,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236256,48.8443937,2.3244659999999997,Rennes - Littré,,,,,,,,,,,,,Rennes - Littré,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236257,48.8428934,2.3238892,Place du 18 Juin 1940 - Rue du Départ,,,,,,,,,,,,,Place du 18 Juin 1940 - Rue du Départ,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236258,48.8336073,2.3244298,Château–Mairie du 14e Arrondissement,,,,,,,,,,,,,Château–Mairie du 14e Arrondissement,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236259,48.833982299999995,2.3217863999999997,Château,,,,,,,,,,,,,Château,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236260,48.8365711,2.323131,Losserand–Maine,,,,,,,,,,,,,Losserand–Maine,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236261,48.838434799999995,2.3221998,Gaîté,,,,,,,,,,,,,Gaîté,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236263,48.837279599999995,2.3192193,Vercingétorix - Hôpital Léopold Bellan,,,,,,,,,,,,,Vercingétorix - Hôpital Léopold Bellan,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236264,48.8373187,2.3013607,Médiathèque Yourcenar,,,,,,,,,,,,,Médiathèque Yourcenar,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236265,48.8371284,2.3025788,Alleray - La Quintinie,,,,,,,,,,,,,Alleray - La Quintinie,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236266,48.8365313,2.3054812,Place d'Alleray,,,,,,,,,,,,,Place d'Alleray,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236267,48.837100199999995,2.3061374,Paul Barruel,,,,,,,,,,,,,Paul Barruel,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236268,48.8376853,2.3057993,Alleray,,,,,,,,,,,,,Alleray,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236269,48.8451549,2.3019754999999997,Miollis,,,,,,,,,,,,,Miollis,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236270,48.842417,2.2988855,Mairie du 15e,,,,,,,,,,,,,Mairie du 15e,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236271,48.8405059,2.3046053,Cambronne - Vaugirard,,,,,,,,,,,,,Cambronne - Vaugirard,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236272,48.838725,2.3066903,Bargue,,,,,,,,,,,,,Bargue,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236273,48.8416515,2.3124257999999998,Pasteur–Docteur Roux,,,,,,,,,,,,,Pasteur–Docteur Roux,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236274,48.839404099999996,2.3097189,Institut Pasteur,,,,,,,,,,,,,Institut Pasteur,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236275,48.8380672,2.3081245,Procession,,,,,,,,,,,,,Procession,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236276,48.834252,2.308378,Labrouste - Vouillé,,,,,,,,,,,,,Labrouste - Vouillé,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236277,48.8366645,2.3104134,Falguière,,,,,,,,,,,,,Falguière,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236278,48.838730899999995,2.3170444999999997,Montparnasse 2 – Gare TGV,,,,,,,,,,,,,Montparnasse 2 – Gare TGV,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236279,48.8387033,2.3140244,Cotentin - Montparnasse 3,,,,,,,,,,,,,Cotentin - Montparnasse 3,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7236280,48.840018699999995,2.3148074999999997,Armorique - Pasteur,,,,,,,,,,,,,Armorique - Pasteur,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244696,48.6203042,2.5616098,Levant M. Perey,,,,,,,,,,,,,Levant M. Perey,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244697,48.6166565,2.5658982,Levant M. Brès,,,,,,,,,,,,,Levant M. Brès,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244698,48.6177305,2.5700567,Château d'Eau C. Bernard,,,,,,,,,,,,,Château d'Eau C. Bernard,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244699,48.6216089,2.5678129,Château d'Eau B. Pascal,,,,,,,,,,,,,Château d'Eau B. Pascal,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244700,48.624094,2.5657259,Château d'Eau B. Delessert,,,,,,,,,,,,,Château d'Eau B. Delessert,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244701,48.6419723,2.5793950999999997,Chanteloup Cézanne,,,,,,,,,,,,,Chanteloup Cézanne,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244702,48.6418477,2.5818496,Chanteloup Matisse,,,,,,,,,,,,,Chanteloup Matisse,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244703,48.6412963,2.5883382,Chanteloup Renoir,,,,,,,,,,,,,Chanteloup Renoir,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7244704,48.641199099999994,2.5793369,Chanteloup Manet,,,,,,,,,,,,,Chanteloup Manet,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245521,48.8540268,2.3048864,École Militaire,,,,,,,,,,,,,École Militaire,,ECOLE MILITAIRE,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245522,48.8568059,2.3093976,Invalides − La Tour Maubourg,,,,,,,,,,,,,Invalides − La Tour Maubourg,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245523,48.859591699999996,2.3071254,Saint-Pierre du Gros Caillou,,,,,,,,,,,,,Saint-Pierre du Gros Caillou,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245524,48.8596836,2.3100205,La Tour Maubourg − Saint-Dominique,,,,,,,,,,,,,La Tour Maubourg − Saint-Dominique,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245525,48.8627615,2.3114904,Quai d'Orsay,,,,,,,,,,,,,Quai d'Orsay,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245526,48.862488899999995,2.3066861,Jean Nicot - Église Américaine,,,,,,,,,,,,,Jean Nicot - Église Américaine,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245527,48.862781899999995,2.3019156,Bosquet - Rapp,,,,,,,,,,,,,Bosquet - Rapp,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245528,48.859182399999995,2.3033181,Bosquet – Saint-Dominique,,,,,,,,,,,,,Bosquet – Saint-Dominique,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245529,48.856735,2.3043967999999997,Bosquet - Grenelle,,,,,,,,,,,,,Bosquet - Grenelle,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245530,48.8558459,2.3027766,Champ de Mars - La Bourdonnais,,,,,,,,,,,,,Champ de Mars - La Bourdonnais,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245531,48.860383,2.2958674,Tour Eiffel,,,,,,,,,,,,,Tour Eiffel,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245532,48.8589615,2.2979187999999997,Monttessuy,,,,,,,,,,,,,Monttessuy,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245653,48.8408205,2.291552,Croix-Nivert,,,,,,,,,,,,,Croix-Nivert,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245654,48.8424385,2.2910352,Javel - Félix Faure,,,,,,,,,,,,,Javel - Félix Faure,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245655,48.8418012,2.2979939,Square Saint-Lambert,,,,,,,,,,,,,Square Saint-Lambert,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245656,48.842560299999995,2.295463,Rue des Entrepreneurs,,,,,,,,,,,,,Rue des Entrepreneurs,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245657,48.8361574,2.3270104,Froidevaux - Gassendi,,,,,,,,,,,,,Froidevaux - Gassendi,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245658,48.8320441,2.3250238999999997,Mairie du 14e Arrondissement,,,,,,,,,,,,,Mairie du 14e Arrondissement,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245659,48.8311371,2.3240098,Rue Benard,,,,,,,,,,,,,Rue Benard,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245660,48.832363699999995,2.3205681,Pernety,,,,,,,,,,,,,Pernety,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245661,48.830807799999995,2.3185643,Alésia - Didot,,,,,,,,,,,,,Alésia - Didot,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245662,48.8318739,2.3027278,Morillons - Brancion,,,,,,,,,,,,,Morillons - Brancion,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245663,48.831808699999996,2.306234,Collège Modigliani,,,,,,,,,,,,,Collège Modigliani,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245664,48.8314684,2.3056970999999997,Morillons,,,,,,,,,,,,,Morillons,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245665,48.8301984,2.3046073,Fizeau,,,,,,,,,,,,,Fizeau,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245666,48.8285614,2.303642,Chauvelot,,,,,,,,,,,,,Chauvelot,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245667,48.8259508,2.297854,Résidence Danton,,,,,,,,,,,,,Résidence Danton,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245668,48.827180999999996,2.3009767,Bartholomé,,,,,,,,,,,,,Bartholomé,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245669,48.827616299999995,2.3004583,Brancion,,,,,,,,,,,,,Brancion,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245670,48.8280021,2.2979662999999997,Avenue Bartholomé,,,,,,,,,,,,,Avenue Bartholomé,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245671,48.8290094,2.2957084,Parc Georges Brassens,,,,,,,,,,,,,Parc Georges Brassens,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245672,48.842878999999996,2.298228,Péclet,,,,,,,,,,,,,Péclet,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245673,48.843440699999995,2.2935917999999997,Félix Faure,,,,,,,,,,,,,Félix Faure,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245674,48.8386408,2.2944,Lecourbe,,,,,,,,,,,,,Lecourbe,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245675,48.8389287,2.2998422,Abbé Groult,,,,,,,,,,,,,Abbé Groult,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245676,48.8370719,2.2967038,Convention - Vaugirard,,,,,,,,,,,,,Convention - Vaugirard,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245677,48.8397704,2.3018726,Vaugirard - Favorites,,,,,,,,,,,,,Vaugirard - Favorites,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245678,48.839026399999995,2.3001871,Vaugirard,,,,,,,,,,,,,Vaugirard,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245679,48.8373091,2.2966292,Convention,,,,,,,,,,,,,Convention,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245680,48.836020999999995,2.2970748999999997,Dombasle,,,,,,,,,,,,,Dombasle,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245681,48.8343868,2.2955118999999997,Morillons,,,,,,,,,,,,,Morillons,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245682,48.8327545,2.2940004,Maison des Associations,,,,,,,,,,,,,Maison des Associations,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7245683,48.8315896,2.2928992,Petite Ceinture,,,,,,,,,,,,,Petite Ceinture,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7253315,49.1686832,1.7690339,Mairie,,,,,,,,,,,,,Mairie,,,,,,,,,,,,,,,,,,,,,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7257239,48.6193312,2.54209,Carré Canal,,,,,,,,,,,,,Carré Canal,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7257240,48.615847099999996,2.5444792,Carré Trait d'Union,,,,,,,,,,,,,Carré Trait d'Union,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
StopArea:Relation:7257241,48.6140683,2.5383869,Carré des Arts,,,,,,,,,,,,,Carré des Arts,,,,,,,,,,,,Sénart Bus,,,,,,,,STIF,,stop_area,,,,,,,,,,,,,,,,,,public_transport,,,,,,
